
IP, Time, Count, TotalTime, AvgTime
157.55.39.174, 2019-02-16 08:53, 3, 2077, 692
61.63.252.82, 2019-02-16 08:53, 3, 2326, 775
220.181.125.168, 2019-02-16 08:53, 1, 4296, 4296
123.126.113.115, 2019-02-16 08:53, 1, 1281, 1281
220.181.125.142, 2019-02-16 08:53, 1, 5125, 5125
46.229.168.139, 2019-02-16 08:53, 1, 1718, 1718
123.126.113.94, 2019-02-16 08:53, 1, 3671, 3671
180.217.194.114, 2019-02-16 08:53, 1, 156, 156
39.8.200.236, 2019-02-16 08:53, 4, 904, 226
106.120.173.102, 2019-02-16 08:53, 2, 5265, 2632
46.229.168.148, 2019-02-16 08:53, 1, 1453, 1453
218.173.43.60, 2019-02-16 08:53, 1, 390, 390
46.229.168.133, 2019-02-16 08:53, 2, 2233, 1116
106.38.241.171, 2019-02-16 08:53, 1, 5124, 5124
111.202.100.112, 2019-02-16 08:53, 2, 2733, 1366
220.181.125.4, 2019-02-16 08:53, 1, 4140, 4140
46.229.168.146, 2019-02-16 08:53, 2, 1796, 898
46.229.168.147, 2019-02-16 08:53, 1, 203, 203
46.229.168.129, 2019-02-16 08:53, 1, 1625, 1625
27.247.171.125, 2019-02-16 08:53, 2, 4296, 2148
39.12.75.172, 2019-02-16 08:53, 2, 3484, 1742
46.229.168.143, 2019-02-16 08:53, 1, 1453, 1453
123.126.113.85, 2019-02-16 08:53, 2, 3265, 1632
106.38.241.122, 2019-02-16 08:53, 1, 578, 578
46.229.168.140, 2019-02-16 08:53, 1, 1593, 1593
207.46.13.38, 2019-02-16 08:53, 1, 3124, 3124
27.242.166.251, 2019-02-16 08:53, 1, 156, 156
106.120.173.114, 2019-02-16 08:53, 1, 2843, 2843
46.229.168.152, 2019-02-16 08:53, 1, 1390, 1390
106.38.241.73, 2019-02-16 08:53, 1, 6062, 6062
40.77.167.10, 2019-02-16 08:53, 1, 1890, 1890
27.247.171.125, 2019-02-16 08:54, 2, 124, 62
220.181.125.142, 2019-02-16 08:54, 2, 7155, 3577
220.181.125.168, 2019-02-16 08:54, 2, 9374, 4687
27.242.166.251, 2019-02-16 08:54, 9, 1026, 114
106.120.173.102, 2019-02-16 08:54, 4, 9702, 2425
123.126.113.94, 2019-02-16 08:54, 2, 7859, 3929
180.217.194.114, 2019-02-16 08:54, 14, 1417, 101
123.126.113.168, 2019-02-16 08:54, 1, 984, 984
54.36.148.255, 2019-02-16 08:54, 1, 3375, 3375
123.126.113.175, 2019-02-16 08:54, 1, 2203, 2203
106.120.173.87, 2019-02-16 08:54, 2, 5328, 2664
39.12.75.172, 2019-02-16 08:54, 4, 2982, 745
220.181.125.104, 2019-02-16 08:54, 1, 874, 874
46.229.168.133, 2019-02-16 08:54, 1, 1546, 1546
123.0.35.75, 2019-02-16 08:54, 1, 3093, 3093
123.125.71.75, 2019-02-16 08:54, 1, 3343, 3343
123.126.113.85, 2019-02-16 08:54, 3, 3999, 1333
46.229.168.152, 2019-02-16 08:54, 1, 203, 203
39.12.39.56, 2019-02-16 08:54, 1, 1921, 1921
46.229.168.144, 2019-02-16 08:54, 1, 4187, 4187
111.202.100.139, 2019-02-16 08:54, 1, 78, 78
46.229.168.134, 2019-02-16 08:54, 1, 1406, 1406
111.202.100.137, 2019-02-16 08:54, 1, 1796, 1796
46.229.168.148, 2019-02-16 08:54, 2, 3202, 1601
220.181.125.86, 2019-02-16 08:54, 1, 2734, 2734
46.229.168.138, 2019-02-16 08:54, 1, 1468, 1468
111.202.100.112, 2019-02-16 08:54, 1, 1390, 1390
123.126.113.107, 2019-02-16 08:54, 1, 78, 78
46.229.168.150, 2019-02-16 08:54, 1, 1562, 1562
114.41.229.115, 2019-02-16 08:54, 6, 262, 43
46.229.168.147, 2019-02-16 08:54, 1, 1406, 1406
111.202.100.115, 2019-02-16 08:54, 2, 2702, 1351
157.55.39.174, 2019-02-16 08:54, 1, 171, 171
106.120.173.96, 2019-02-16 08:54, 1, 78, 78
220.181.125.188, 2019-02-16 08:55, 4, 5983, 1495
123.126.113.107, 2019-02-16 08:55, 4, 4936, 1234
106.120.173.144, 2019-02-16 08:55, 4, 1686, 421
46.229.168.133, 2019-02-16 08:55, 1, 1500, 1500
106.38.241.122, 2019-02-16 08:55, 1, 4109, 4109
111.202.100.141, 2019-02-16 08:55, 3, 1359, 453
123.126.113.85, 2019-02-16 08:55, 3, 8062, 2687
220.181.125.131, 2019-02-16 08:55, 1, 1937, 1937
133.18.205.254, 2019-02-16 08:55, 3, 3577, 1192
69.191.249.213, 2019-02-16 08:55, 1, 2328, 2328
220.181.125.158, 2019-02-16 08:55, 1, 2859, 2859
123.126.113.94, 2019-02-16 08:55, 1, 2500, 2500
46.229.168.130, 2019-02-16 08:55, 1, 1453, 1453
220.181.125.104, 2019-02-16 08:55, 1, 1890, 1890
46.229.168.132, 2019-02-16 08:55, 1, 1531, 1531
111.202.100.139, 2019-02-16 08:55, 1, 1781, 1781
220.181.125.86, 2019-02-16 08:55, 1, 187, 187
220.181.125.142, 2019-02-16 08:55, 1, 2218, 2218
106.38.241.73, 2019-02-16 08:55, 1, 11296, 11296
46.229.168.142, 2019-02-16 08:55, 2, 2811, 1405
106.120.173.96, 2019-02-16 08:55, 1, 2359, 2359
220.181.125.168, 2019-02-16 08:55, 1, 4109, 4109
46.229.168.150, 2019-02-16 08:55, 1, 1484, 1484
40.77.167.10, 2019-02-16 08:55, 1, 296, 296
111.252.84.245, 2019-02-16 08:55, 3, 4452, 1484
180.217.194.114, 2019-02-16 08:55, 1, 125, 125
46.229.168.144, 2019-02-16 08:55, 1, 1375, 1375
39.12.75.172, 2019-02-16 08:55, 3, 3905, 1301
46.229.168.129, 2019-02-16 08:55, 1, 1390, 1390
106.120.173.87, 2019-02-16 08:55, 1, 2390, 2390
66.249.82.115, 2019-02-16 08:55, 1, 15, 15
118.166.43.130, 2019-02-16 08:55, 1, 31, 31
106.120.173.102, 2019-02-16 08:55, 1, 1468, 1468
106.120.173.75, 2019-02-16 08:55, 2, 1249, 624
207.46.13.38, 2019-02-16 08:55, 1, 187, 187
111.202.100.115, 2019-02-16 08:55, 1, 1484, 1484
111.202.100.112, 2019-02-16 08:55, 1, 1156, 1156
106.120.173.90, 2019-02-16 08:55, 1, 218, 218
46.229.168.151, 2019-02-16 08:55, 1, 1609, 1609
220.181.125.86, 2019-02-16 08:56, 2, 3280, 1640
111.202.100.141, 2019-02-16 08:56, 4, 3343, 835
220.181.125.142, 2019-02-16 08:56, 2, 5202, 2601
106.120.173.144, 2019-02-16 08:56, 5, 5326, 1065
46.229.168.129, 2019-02-16 08:56, 1, 1437, 1437
106.120.173.102, 2019-02-16 08:56, 2, 4499, 2249
46.229.168.139, 2019-02-16 08:56, 1, 1765, 1765
123.126.113.175, 2019-02-16 08:56, 2, 1359, 679
123.126.113.107, 2019-02-16 08:56, 1, 2187, 2187
46.229.168.138, 2019-02-16 08:56, 1, 1453, 1453
46.229.168.140, 2019-02-16 08:56, 1, 187, 187
46.229.168.141, 2019-02-16 08:56, 1, 1437, 1437
46.229.168.134, 2019-02-16 08:56, 1, 1640, 1640
54.36.148.114, 2019-02-16 08:56, 1, 5687, 5687
66.249.71.84, 2019-02-16 08:56, 1, 15, 15
66.249.71.87, 2019-02-16 08:56, 1, 15, 15
46.229.168.143, 2019-02-16 08:56, 1, 1421, 1421
66.249.71.141, 2019-02-16 08:56, 1, 15, 15
106.120.173.75, 2019-02-16 08:56, 1, 2906, 2906
173.252.95.6, 2019-02-16 08:56, 1, 156, 156
106.120.173.108, 2019-02-16 08:56, 1, 234, 234
46.229.168.135, 2019-02-16 08:56, 1, 1421, 1421
220.181.125.188, 2019-02-16 08:56, 1, 4359, 4359
46.229.168.142, 2019-02-16 08:56, 1, 1937, 1937
46.229.168.145, 2019-02-16 08:56, 1, 2078, 2078
111.202.100.139, 2019-02-16 08:56, 1, 62, 62
220.181.125.183, 2019-02-16 08:56, 1, 249, 249
220.181.125.86, 2019-02-16 08:57, 2, 8030, 4015
46.229.168.153, 2019-02-16 08:57, 2, 3187, 1593
220.181.125.183, 2019-02-16 08:57, 1, 1093, 1093
106.120.173.90, 2019-02-16 08:57, 1, 2609, 2609
123.126.113.128, 2019-02-16 08:57, 1, 2874, 2874
59.127.8.100, 2019-02-16 08:57, 4, 6450, 1612
106.120.173.108, 2019-02-16 08:57, 3, 3390, 1130
46.229.168.131, 2019-02-16 08:57, 2, 3249, 1624
111.82.95.195, 2019-02-16 08:57, 2, 2828, 1414
106.120.173.144, 2019-02-16 08:57, 1, 1843, 1843
111.202.100.139, 2019-02-16 08:57, 1, 1171, 1171
46.229.168.147, 2019-02-16 08:57, 1, 1624, 1624
46.229.168.140, 2019-02-16 08:57, 1, 1500, 1500
123.126.113.94, 2019-02-16 08:57, 1, 906, 906
220.181.125.188, 2019-02-16 08:57, 1, 1906, 1906
66.249.71.86, 2019-02-16 08:57, 1, 0, 0
66.249.71.83, 2019-02-16 08:57, 1, 0, 0
220.181.125.142, 2019-02-16 08:57, 1, 6343, 6343
111.202.100.141, 2019-02-16 08:57, 1, 1500, 1500
106.120.173.102, 2019-02-16 08:57, 1, 2468, 2468
46.229.168.134, 2019-02-16 08:57, 2, 2702, 1351
220.181.125.163, 2019-02-16 08:57, 1, 859, 859
111.202.100.93, 2019-02-16 08:57, 2, 2765, 1382
27.52.76.15, 2019-02-16 08:57, 4, 1998, 499
46.229.168.144, 2019-02-16 08:57, 1, 1765, 1765
157.55.39.211, 2019-02-16 08:57, 1, 2156, 2156
106.38.241.150, 2019-02-16 08:57, 1, 1765, 1765
157.55.39.174, 2019-02-16 08:57, 1, 2765, 2765
46.229.168.132, 2019-02-16 08:57, 1, 1687, 1687
46.229.168.135, 2019-02-16 08:57, 1, 3937, 3937
24.60.170.121, 2019-02-16 08:57, 1, 234, 234
42.77.126.235, 2019-02-16 08:57, 1, 328, 328
54.36.148.32, 2019-02-16 08:57, 1, 265, 265
24.60.170.121, 2019-02-16 08:58, 3, 796, 265
111.202.100.141, 2019-02-16 08:58, 1, 1203, 1203
220.181.125.188, 2019-02-16 08:58, 2, 6342, 3171
27.52.76.15, 2019-02-16 08:58, 1, 218, 218
106.120.173.108, 2019-02-16 08:58, 2, 3358, 1679
59.127.8.100, 2019-02-16 08:58, 5, 2951, 590
46.229.168.147, 2019-02-16 08:58, 1, 3937, 3937
123.126.113.152, 2019-02-16 08:58, 3, 5716, 1905
106.38.241.185, 2019-02-16 08:58, 2, 1327, 663
39.9.161.207, 2019-02-16 08:58, 1, 187, 187
111.202.100.118, 2019-02-16 08:58, 3, 2765, 921
114.41.229.115, 2019-02-16 08:58, 6, 481, 80
111.82.95.195, 2019-02-16 08:58, 1, 1609, 1609
66.249.71.89, 2019-02-16 08:58, 1, 2187, 2187
46.229.168.129, 2019-02-16 08:58, 1, 1781, 1781
180.217.154.139, 2019-02-16 08:58, 2, 3718, 1859
106.38.241.114, 2019-02-16 08:58, 1, 62, 62
46.229.168.141, 2019-02-16 08:58, 1, 1500, 1500
36.229.186.93, 2019-02-16 08:58, 2, 2139, 1069
40.77.167.10, 2019-02-16 08:58, 1, 3062, 3062
46.229.168.138, 2019-02-16 08:58, 1, 1734, 1734
111.202.100.139, 2019-02-16 08:58, 2, 2015, 1007
46.229.168.151, 2019-02-16 08:58, 2, 3312, 1656
220.181.125.158, 2019-02-16 08:58, 1, 2921, 2921
220.181.125.124, 2019-02-16 08:58, 2, 1873, 936
111.202.100.93, 2019-02-16 08:58, 1, 78, 78
106.120.173.81, 2019-02-16 08:58, 1, 140, 140
218.173.165.77, 2019-02-16 08:58, 1, 2390, 2390
46.229.168.134, 2019-02-16 08:58, 1, 1656, 1656
42.74.59.71, 2019-02-16 08:58, 1, 1546, 1546
106.38.241.148, 2019-02-16 08:58, 2, 2780, 1390
46.229.168.149, 2019-02-16 08:58, 1, 1546, 1546
46.229.168.152, 2019-02-16 08:58, 1, 1437, 1437
46.229.168.134, 2019-02-16 08:59, 1, 218, 218
218.173.165.77, 2019-02-16 08:59, 1, 140, 140
111.202.100.93, 2019-02-16 08:59, 4, 6045, 1511
46.229.168.139, 2019-02-16 08:59, 1, 4796, 4796
106.120.173.81, 2019-02-16 08:59, 1, 2562, 2562
111.202.100.118, 2019-02-16 08:59, 2, 5953, 2976
46.229.168.130, 2019-02-16 08:59, 1, 1921, 1921
66.249.71.89, 2019-02-16 08:59, 1, 1374, 1374
220.181.125.188, 2019-02-16 08:59, 1, 5203, 5203
46.229.168.144, 2019-02-16 08:59, 2, 3483, 1741
180.217.154.139, 2019-02-16 08:59, 4, 5669, 1417
106.38.241.71, 2019-02-16 08:59, 1, 796, 796
59.127.8.100, 2019-02-16 08:59, 1, 1468, 1468
46.229.168.149, 2019-02-16 08:59, 1, 1406, 1406
27.242.41.244, 2019-02-16 08:59, 3, 155, 51
101.137.176.216, 2019-02-16 08:59, 3, 6218, 2072
46.229.168.132, 2019-02-16 08:59, 1, 1687, 1687
61.216.88.202, 2019-02-16 08:59, 3, 6483, 2161
46.229.168.131, 2019-02-16 08:59, 1, 1828, 1828
220.181.125.86, 2019-02-16 08:59, 1, 5437, 5437
114.36.51.69, 2019-02-16 08:59, 1, 2359, 2359
46.229.168.133, 2019-02-16 08:59, 1, 1406, 1406
46.229.168.137, 2019-02-16 08:59, 1, 1406, 1406
106.38.241.185, 2019-02-16 08:59, 1, 1781, 1781
175.96.108.16, 2019-02-16 08:59, 1, 390, 390
157.55.39.174, 2019-02-16 08:59, 1, 2578, 2578
220.181.125.124, 2019-02-16 08:59, 1, 171, 171
61.63.252.82, 2019-02-16 08:59, 1, 140, 140
111.202.100.139, 2019-02-16 09:00, 2, 1968, 984
157.55.39.211, 2019-02-16 09:00, 1, 1546, 1546
101.137.176.216, 2019-02-16 09:00, 4, 2983, 745
111.202.100.91, 2019-02-16 09:00, 1, 78, 78
111.202.100.118, 2019-02-16 09:00, 1, 3140, 3140
66.249.71.84, 2019-02-16 09:00, 1, 0, 0
66.249.79.145, 2019-02-16 09:00, 1, 171, 171
220.181.125.124, 2019-02-16 09:00, 2, 1655, 827
46.229.168.137, 2019-02-16 09:00, 2, 4062, 2031
111.202.100.93, 2019-02-16 09:00, 2, 4015, 2007
106.38.241.114, 2019-02-16 09:00, 1, 4343, 4343
46.229.168.147, 2019-02-16 09:00, 1, 1437, 1437
36.229.186.93, 2019-02-16 09:00, 3, 7389, 2463
46.229.168.145, 2019-02-16 09:00, 1, 1531, 1531
207.46.13.38, 2019-02-16 09:00, 1, 1796, 1796
54.36.148.224, 2019-02-16 09:00, 1, 3484, 3484
111.202.100.137, 2019-02-16 09:00, 1, 1172, 1172
111.202.100.83, 2019-02-16 09:00, 3, 3187, 1062
220.181.125.158, 2019-02-16 09:00, 1, 2390, 2390
46.229.168.152, 2019-02-16 09:00, 1, 499, 499
118.163.125.85, 2019-02-16 09:00, 2, 2343, 1171
40.77.167.10, 2019-02-16 09:00, 3, 717, 239
46.229.168.132, 2019-02-16 09:00, 1, 2390, 2390
49.214.156.111, 2019-02-16 09:00, 1, 2140, 2140
220.181.125.86, 2019-02-16 09:00, 1, 5203, 5203
157.55.39.174, 2019-02-16 09:00, 3, 577, 192
46.229.168.141, 2019-02-16 09:00, 1, 1640, 1640
220.181.125.178, 2019-02-16 09:00, 2, 2827, 1413
114.36.51.69, 2019-02-16 09:00, 4, 16107, 4026
123.126.113.88, 2019-02-16 09:00, 2, 1156, 578
46.229.168.153, 2019-02-16 09:00, 1, 187, 187
46.229.168.150, 2019-02-16 09:00, 1, 1453, 1453
46.229.168.130, 2019-02-16 09:00, 1, 203, 203
101.137.53.148, 2019-02-16 09:00, 2, 1608, 804
220.181.125.146, 2019-02-16 09:00, 1, 828, 828
123.126.113.168, 2019-02-16 09:00, 1, 78, 78
46.229.168.151, 2019-02-16 09:00, 1, 1390, 1390
46.229.168.142, 2019-02-16 09:01, 2, 3374, 1687
54.36.148.128, 2019-02-16 09:01, 1, 5265, 5265
66.249.71.89, 2019-02-16 09:01, 1, 1421, 1421
123.126.113.168, 2019-02-16 09:01, 2, 187, 93
46.229.168.135, 2019-02-16 09:01, 1, 1953, 1953
111.202.100.137, 2019-02-16 09:01, 1, 2734, 2734
220.181.125.124, 2019-02-16 09:01, 3, 10373, 3457
46.229.168.132, 2019-02-16 09:01, 1, 1406, 1406
114.36.51.69, 2019-02-16 09:01, 3, 3592, 1197
111.202.100.83, 2019-02-16 09:01, 2, 3077, 1538
46.229.168.137, 2019-02-16 09:01, 1, 1656, 1656
66.249.71.82, 2019-02-16 09:01, 1, 0, 0
66.249.71.83, 2019-02-16 09:01, 1, 46, 46
220.181.125.158, 2019-02-16 09:01, 1, 3046, 3046
46.229.168.149, 2019-02-16 09:01, 1, 1390, 1390
111.202.100.139, 2019-02-16 09:01, 1, 1250, 1250
220.181.125.178, 2019-02-16 09:01, 2, 327, 163
46.229.168.131, 2019-02-16 09:01, 1, 1625, 1625
207.46.13.38, 2019-02-16 09:01, 1, 2062, 2062
114.41.229.115, 2019-02-16 09:01, 6, 700, 116
132.170.37.137, 2019-02-16 09:01, 1, 2953, 2953
157.55.39.211, 2019-02-16 09:01, 1, 3999, 3999
123.126.113.88, 2019-02-16 09:01, 2, 3046, 1523
106.38.241.104, 2019-02-16 09:01, 2, 3749, 1874
46.229.168.152, 2019-02-16 09:01, 1, 2921, 2921
106.38.241.148, 2019-02-16 09:01, 2, 2078, 1039
46.229.168.141, 2019-02-16 09:01, 1, 1515, 1515
66.249.71.85, 2019-02-16 09:01, 1, 1968, 1968
123.126.113.168, 2019-02-16 09:02, 2, 4124, 2062
46.229.168.143, 2019-02-16 09:02, 1, 1671, 1671
220.181.125.23, 2019-02-16 09:02, 1, 2140, 2140
46.229.168.153, 2019-02-16 09:02, 1, 1750, 1750
46.229.168.138, 2019-02-16 09:02, 2, 3531, 1765
46.229.168.129, 2019-02-16 09:02, 2, 2858, 1429
132.170.37.137, 2019-02-16 09:02, 20, 5865, 293
106.38.241.100, 2019-02-16 09:02, 1, 593, 593
40.77.167.10, 2019-02-16 09:02, 1, 2015, 2015
220.181.125.124, 2019-02-16 09:02, 1, 3593, 3593
123.126.113.175, 2019-02-16 09:02, 2, 5374, 2687
46.229.168.132, 2019-02-16 09:02, 1, 1390, 1390
39.12.37.5, 2019-02-16 09:02, 4, 12233, 3058
46.229.168.142, 2019-02-16 09:02, 1, 1640, 1640
101.13.227.25, 2019-02-16 09:02, 1, 4078, 4078
111.202.100.139, 2019-02-16 09:02, 1, 1640, 1640
123.126.113.182, 2019-02-16 09:02, 1, 78, 78
46.229.168.146, 2019-02-16 09:02, 1, 1468, 1468
220.181.125.146, 2019-02-16 09:02, 1, 843, 843
106.38.241.104, 2019-02-16 09:02, 2, 3390, 1695
66.249.71.83, 2019-02-16 09:02, 1, 2500, 2500
46.229.168.148, 2019-02-16 09:02, 1, 1468, 1468
46.229.168.146, 2019-02-16 09:03, 1, 1750, 1750
111.206.198.14, 2019-02-16 09:03, 1, 187, 187
46.229.168.137, 2019-02-16 09:03, 1, 1609, 1609
122.121.236.155, 2019-02-16 09:03, 3, 1999, 666
39.12.37.5, 2019-02-16 09:03, 4, 5764, 1441
106.38.241.100, 2019-02-16 09:03, 1, 8421, 8421
46.229.168.151, 2019-02-16 09:03, 1, 1453, 1453
111.202.100.113, 2019-02-16 09:03, 2, 203, 101
27.247.33.92, 2019-02-16 09:03, 1, 2593, 2593
106.38.241.104, 2019-02-16 09:03, 2, 5624, 2812
46.229.168.145, 2019-02-16 09:03, 2, 5780, 2890
123.126.113.175, 2019-02-16 09:03, 1, 3828, 3828
54.36.148.231, 2019-02-16 09:03, 1, 3000, 3000
123.126.113.88, 2019-02-16 09:03, 2, 2281, 1140
123.126.113.168, 2019-02-16 09:03, 1, 124, 124
46.229.168.134, 2019-02-16 09:03, 1, 1578, 1578
46.229.168.138, 2019-02-16 09:03, 1, 1671, 1671
157.55.39.211, 2019-02-16 09:03, 1, 3562, 3562
123.126.113.128, 2019-02-16 09:03, 1, 2171, 2171
220.181.125.23, 2019-02-16 09:03, 1, 1062, 1062
46.229.168.130, 2019-02-16 09:03, 1, 203, 203
123.126.113.182, 2019-02-16 09:03, 1, 93, 93
40.77.167.10, 2019-02-16 09:03, 1, 2265, 2265
46.229.168.150, 2019-02-16 09:03, 2, 4796, 2398
66.249.79.49, 2019-02-16 09:03, 1, 171, 171
106.120.173.78, 2019-02-16 09:03, 2, 2499, 1249
46.229.168.144, 2019-02-16 09:03, 1, 1390, 1390
46.229.168.129, 2019-02-16 09:03, 1, 203, 203
54.36.148.91, 2019-02-16 09:03, 1, 2171, 2171
123.126.113.177, 2019-02-16 09:03, 1, 93, 93
111.202.100.139, 2019-02-16 09:03, 1, 1234, 1234
111.202.100.113, 2019-02-16 09:04, 4, 3920, 980
123.126.113.182, 2019-02-16 09:04, 1, 2531, 2531
114.36.51.69, 2019-02-16 09:04, 2, 3390, 1695
40.77.167.10, 2019-02-16 09:04, 1, 218, 218
106.38.241.104, 2019-02-16 09:04, 3, 17186, 5728
46.229.168.132, 2019-02-16 09:04, 1, 1843, 1843
39.12.37.5, 2019-02-16 09:04, 2, 4124, 2062
123.126.113.175, 2019-02-16 09:04, 2, 8171, 4085
106.120.173.78, 2019-02-16 09:04, 2, 2905, 1452
220.136.47.122, 2019-02-16 09:04, 3, 8186, 2728
123.126.113.168, 2019-02-16 09:04, 2, 4265, 2132
106.38.241.117, 2019-02-16 09:04, 2, 8874, 4437
123.126.113.177, 2019-02-16 09:04, 3, 4015, 1338
46.229.168.130, 2019-02-16 09:04, 1, 1656, 1656
46.229.168.152, 2019-02-16 09:04, 2, 3202, 1601
223.138.72.49, 2019-02-16 09:04, 2, 3999, 1999
46.229.168.137, 2019-02-16 09:04, 1, 1859, 1859
122.121.236.155, 2019-02-16 09:04, 3, 16108, 5369
220.181.125.135, 2019-02-16 09:04, 1, 2468, 2468
46.229.168.149, 2019-02-16 09:04, 1, 2031, 2031
106.38.241.184, 2019-02-16 09:04, 1, 171, 171
46.229.168.142, 2019-02-16 09:04, 1, 1953, 1953
46.229.168.143, 2019-02-16 09:04, 1, 203, 203
207.46.13.38, 2019-02-16 09:04, 6, 1184, 197
66.249.71.84, 2019-02-16 09:04, 1, 15, 15
111.202.100.116, 2019-02-16 09:04, 2, 4374, 2187
40.77.167.167, 2019-02-16 09:04, 1, 218, 218
123.126.113.118, 2019-02-16 09:04, 2, 3234, 1617
123.126.113.128, 2019-02-16 09:04, 1, 1906, 1906
69.191.249.216, 2019-02-16 09:04, 1, 6906, 6906
115.82.151.247, 2019-02-16 09:04, 1, 296, 296
122.116.22.249, 2019-02-16 09:04, 1, 12718, 12718
106.38.241.184, 2019-02-16 09:05, 1, 140, 140
46.229.168.146, 2019-02-16 09:05, 1, 3140, 3140
220.181.125.23, 2019-02-16 09:05, 1, 3953, 3953
220.181.125.135, 2019-02-16 09:05, 1, 3218, 3218
220.136.47.122, 2019-02-16 09:05, 4, 10123, 2530
46.229.168.136, 2019-02-16 09:05, 1, 2671, 2671
111.202.100.116, 2019-02-16 09:05, 5, 8263, 1652
40.77.167.10, 2019-02-16 09:05, 2, 436, 218
123.126.113.182, 2019-02-16 09:05, 1, 3437, 3437
122.116.22.249, 2019-02-16 09:05, 2, 5139, 2569
101.13.1.69, 2019-02-16 09:05, 1, 3390, 3390
46.229.168.134, 2019-02-16 09:05, 1, 2218, 2218
123.126.113.118, 2019-02-16 09:05, 4, 2327, 581
114.41.229.115, 2019-02-16 09:05, 6, 576, 96
123.126.113.175, 2019-02-16 09:05, 2, 7218, 3609
46.229.168.132, 2019-02-16 09:05, 1, 2812, 2812
123.126.113.177, 2019-02-16 09:05, 2, 5468, 2734
42.76.141.248, 2019-02-16 09:05, 1, 5812, 5812
46.229.168.147, 2019-02-16 09:05, 1, 2125, 2125
157.55.39.174, 2019-02-16 09:05, 2, 11967, 5983
46.229.168.149, 2019-02-16 09:05, 1, 203, 203
111.202.100.113, 2019-02-16 09:05, 2, 1702, 851
46.229.168.151, 2019-02-16 09:05, 1, 1890, 1890
114.36.51.69, 2019-02-16 09:05, 1, 31, 31
223.140.132.60, 2019-02-16 09:05, 2, 77, 38
46.229.168.130, 2019-02-16 09:05, 1, 5203, 5203
39.10.10.60, 2019-02-16 09:05, 2, 7874, 3937
106.38.241.156, 2019-02-16 09:05, 1, 62, 62
46.229.168.129, 2019-02-16 09:05, 1, 203, 203
123.125.67.214, 2019-02-16 09:05, 1, 1546, 1546
46.229.168.145, 2019-02-16 09:05, 1, 1484, 1484
106.38.241.100, 2019-02-16 09:05, 1, 124, 124
46.229.168.137, 2019-02-16 09:05, 1, 1390, 1390
220.181.125.96, 2019-02-16 09:05, 2, 1124, 562
46.229.168.133, 2019-02-16 09:05, 1, 187, 187
220.143.89.48, 2019-02-16 09:05, 3, 170, 56
54.36.148.87, 2019-02-16 09:05, 1, 1937, 1937
123.126.113.118, 2019-02-16 09:06, 4, 8185, 2046
46.229.168.134, 2019-02-16 09:06, 2, 3030, 1515
46.229.168.135, 2019-02-16 09:06, 1, 1656, 1656
111.202.100.113, 2019-02-16 09:06, 2, 3421, 1710
66.249.71.18, 2019-02-16 09:06, 1, 2656, 2656
106.38.241.100, 2019-02-16 09:06, 1, 4375, 4375
46.229.168.147, 2019-02-16 09:06, 1, 3937, 3937
46.229.168.149, 2019-02-16 09:06, 2, 3249, 1624
220.136.47.122, 2019-02-16 09:06, 1, 31, 31
123.126.113.168, 2019-02-16 09:06, 2, 5374, 2687
123.126.113.177, 2019-02-16 09:06, 1, 2328, 2328
111.202.100.116, 2019-02-16 09:06, 2, 3500, 1750
220.181.125.96, 2019-02-16 09:06, 2, 1390, 695
46.229.168.130, 2019-02-16 09:06, 1, 1390, 1390
69.171.251.23, 2019-02-16 09:06, 1, 203, 203
123.126.113.175, 2019-02-16 09:06, 1, 3312, 3312
123.126.113.120, 2019-02-16 09:06, 4, 2608, 652
66.249.71.6, 2019-02-16 09:06, 1, 15, 15
66.249.71.85, 2019-02-16 09:06, 1, 15, 15
106.38.241.184, 2019-02-16 09:06, 2, 3452, 1726
157.55.39.211, 2019-02-16 09:06, 1, 171, 171
123.126.113.85, 2019-02-16 09:06, 2, 187, 93
46.229.168.141, 2019-02-16 09:06, 1, 1718, 1718
1.200.33.109, 2019-02-16 09:06, 3, 155, 51
46.229.168.131, 2019-02-16 09:06, 1, 187, 187
147.92.137.187, 2019-02-16 09:06, 1, 1906, 1906
147.92.137.160, 2019-02-16 09:06, 1, 2015, 2015
46.229.168.138, 2019-02-16 09:06, 1, 1453, 1453
46.229.168.133, 2019-02-16 09:06, 1, 187, 187
46.229.168.137, 2019-02-16 09:06, 1, 2078, 2078
1.173.55.19, 2019-02-16 09:06, 1, 109, 109
46.229.168.138, 2019-02-16 09:07, 2, 2858, 1429
1.173.55.19, 2019-02-16 09:07, 5, 559, 111
157.55.39.174, 2019-02-16 09:07, 4, 2091, 522
46.229.168.148, 2019-02-16 09:07, 1, 1687, 1687
101.12.8.41, 2019-02-16 09:07, 3, 170, 56
46.229.168.150, 2019-02-16 09:07, 1, 2000, 2000
27.242.193.9, 2019-02-16 09:07, 4, 5154, 1288
66.249.71.85, 2019-02-16 09:07, 2, 4640, 2320
66.249.71.87, 2019-02-16 09:07, 2, 4374, 2187
157.55.39.211, 2019-02-16 09:07, 1, 187, 187
49.218.69.68, 2019-02-16 09:07, 2, 2374, 1187
54.36.148.32, 2019-02-16 09:07, 1, 265, 265
69.12.88.167, 2019-02-16 09:07, 1, 218, 218
66.249.71.83, 2019-02-16 09:07, 1, 1999, 1999
123.126.113.120, 2019-02-16 09:07, 1, 2156, 2156
